Symbol,Name,Sector,Industry
GLRE,"Greenlight Reinsurance, Ltd.",Finance,Property-Casualty Insurers
GRIF,"Griffin Industrial Realty, Inc.",Finance,Real Estate
AVAL,Grupo Aval Acciones y Valores S.A.,Finance,Commercial Banks
GGAL,Grupo Financiero Galicia S.A.,Finance,Commercial Banks
GFED,"Guaranty Federal Bancshares, Inc.",Finance,Major Banks
GWGH,"GWG Holdings, Inc",Finance,Life Insurance
HALL,"Hallmark Financial Services, Inc.",Finance,Property-Casualty Insurers
HWC,Hancock Whitney Corporation,Finance,Major Banks
HAFC,Hanmi Financial Corporation,Finance,Major Banks
HGH,"Hartford Financial Services Group, Inc. (The)",Finance,Property-Casualty Insurers
HIG,"Hartford Financial Services Group, Inc. (The)",Finance,Property-Casualty Insurers
HWBK,"Hawthorn Bancshares, Inc.",Finance,Major Banks
HCI,"HCI Group, Inc.",Finance,Property-Casualty Insurers
HDB,HDFC Bank Limited,Finance,Commercial Banks
HIIQ,"Health Insurance Innovations, Inc.",Finance,Specialty Insurers
HTLF,"Heartland Financial USA, Inc.",Finance,Major Banks
HNNA,"Hennessy Advisors, Inc.",Finance,Investment Managers
HTBK,Heritage Commerce Corp,Finance,Major Banks
HFWA,Heritage Financial Corporation,Finance,Banks
HRTG,"Heritage Insurance Holdings, Inc.",Finance,Property-Casualty Insurers
HTH,Hilltop Holdings Inc.,Finance,Major Banks
HMNF,"HMN Financial, Inc.",Finance,Savings Institutions
HBCP,"Home Bancorp, Inc.",Finance,Banks
HOMB,"Home BancShares, Inc.",Finance,Major Banks
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Finance,Savings Institutions
HMST,"HomeStreet, Inc.",Finance,Major Banks
HTBI,"HomeTrust Bancshares, Inc.",Finance,Savings Institutions
HOPE,"Hope Bancorp, Inc.",Finance,Major Banks
HMN,Horace Mann Educators Corporation,Finance,Property-Casualty Insurers
HBNC,"Horizon Bancorp, Inc.",Finance,Major Banks
HBMD,"Howard Bancorp, Inc.",Finance,Major Banks
HSBC,HSBC Holdings plc,Finance,Savings Institutions
HPP,"Hudson Pacific Properties, Inc.",Finance,Real Estate
HBAN,Huntington Bancshares Incorporated,Finance,Major Banks
IBKC,IBERIABANK Corporation,Finance,Major Banks
IBN,ICICI Bank Limited,Finance,Commercial Banks
IROQ,"IF Bancorp, Inc.",Finance,Savings Institutions
IHC,Independence Holding Company,Finance,Life Insurance
INDB,Independent Bank Corp.,Finance,Major Banks
IBCP,Independent Bank Corporation,Finance,Major Banks
IBTX,"Independent Bank Group, Inc",Finance,Major Banks
IEA,"Infrastructure and Energy Alternatives, Inc.",Finance,Business Services
ING,"ING Group, N.V.",Finance,Commercial Banks
ISG,"ING Group, N.V.",Finance,Commercial Banks
IBKR,"Interactive Brokers Group, Inc.",Finance,Investment Bankers/Brokers/Service
ICE,Intercontinental Exchange Inc.,Finance,Investment Bankers/Brokers/Service
IFS,Intercorp Financial Services Inc.,Finance,Commercial Banks
IBOC,International Bancshares Corporation,Finance,Major Banks
INTL,INTL FCStone Inc.,Finance,Investment Bankers/Brokers/Service
IVZ,Invesco Plc,Finance,Investment Managers
ISTR,Investar Holding Corporation,Finance,Major Banks
ISBC,"Investors Bancorp, Inc.",Finance,Major Banks
ITIC,Investors Title Company,Finance,Specialty Insurers
INVH,Invitation Homes Inc.,Finance,Real Estate
ITCB,Ita? CorpBanca,Finance,Commercial Banks
ITUB,Itau Unibanco Banco Holding SA,Finance,Major Banks
JPM,J P Morgan Chase & Co,Finance,Major Banks
JPM^H,J P Morgan Chase & Co,Finance,Major Banks
JPM^J,J P Morgan Chase & Co,Finance,Major Banks
JRVR,"James River Group Holdings, Ltd.",Finance,Property-Casualty Insurers
JEF,Jefferies Financial Group Inc.,Finance,Investment Bankers/Brokers/Service
JMP,JMP Group LLC,Finance,Investment Bankers/Brokers/Service
JLL,Jones Lang LaSalle Incorporated,Finance,Real Estate
KB,KB Financial Group Inc,Finance,Commercial Banks
KRNY,Kearny Financial,Finance,Savings Institutions
KMPR,Kemper Corporation,Finance,Property-Casualty Insurers
KW,Kennedy-Wilson Holdings Inc.,Finance,Real Estate
KFFB,Kentucky First Federal Bancorp,Finance,Savings Institutions
KEY,KeyCorp,Finance,Major Banks
KINS,"Kingstone Companies, Inc",Finance,Property-Casualty Insurers
KFS,"Kingsway Financial Services, Inc.",Finance,Property-Casualty Insurers
KKR,KKR & Co. Inc.,Finance,Investment Managers
LTS,Ladenburg Thalmann Financial Services Inc,Finance,Investment Bankers/Brokers/Service
LSBK,"Lake Shore Bancorp, Inc.",Finance,Savings Institutions
LBAI,"Lakeland Bancorp, Inc.",Finance,Major Banks
LKFN,Lakeland Financial Corporation,Finance,Major Banks
LARK,Landmark Bancorp Inc.,Finance,Major Banks
LAZ,Lazard Ltd.,Finance,Investment Managers
LCNB,LCNB Corporation,Finance,Major Banks
LM,"Legg Mason, Inc.",Finance,Investment Managers
JBK,Lehman ABS Corporation,Finance,Finance: Consumer Services
KTH,Lehman ABS Corporation,Finance,Finance: Consumer Services
KTN,Lehman ABS Corporation,Finance,Finance: Consumer Services
KTP,Lehman ABS Corporation,Finance,Finance: Consumer Services
LEJU,Leju Holdings Limited,Finance,Real Estate
TREE,"LendingTree, Inc.",Finance,Finance: Consumer Services
LMST,"Limestone Bancorp, Inc.",Finance,Major Banks
LNC,Lincoln National Corporation,Finance,Life Insurance
LIVE,Live Ventures Incorporated,Finance,Finance/Investors Services
LYG,Lloyds Banking Group Plc,Finance,Commercial Banks
L,Loews Corporation,Finance,Property-Casualty Insurers
LPLA,LPL Financial Holdings Inc.,Finance,Investment Bankers/Brokers/Service
LBC,Luther Burbank Corporation,Finance,Major Banks
MTB,M&T Bank Corporation,Finance,Major Banks
MCBC,Macatawa Bank Corporation,Finance,Major Banks
MFNC,Mackinac Financial Corporation,Finance,Major Banks
BMA,Macro Bank Inc.,Finance,Commercial Banks
MGYR,"Magyar Bancorp, Inc.",Finance,Savings Institutions
MHLA,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers
MHLD,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers
MHNC,"Maiden Holdings, Ltd.",Finance,Property-Casualty Insurers
MNSB,"MainStreet Bancshares, Inc.",Finance,Major Banks
MLVF,"Malvern Bancorp, Inc.",Finance,Savings Institutions
MN,"Manning & Napier, Inc.",Finance,Investment Managers
MFC,Manulife Financial Corp,Finance,Life Insurance
MMI,"Marcus & Millichap, Inc.",Finance,Real Estate
MKL,Markel Corporation,Finance,Property-Casualty Insurers
MKTX,"MarketAxess Holdings, Inc.",Finance,Investment Bankers/Brokers/Service
MRLN,Marlin Business Services Corp.,Finance,Major Banks
VAC,Marriott Vacations Worldwide Corporation,Finance,Real Estate
MMC,"Marsh & McLennan Companies, Inc.",Finance,Specialty Insurers
MLP,"Maui Land & Pineapple Company, Inc.",Finance,Real Estate
MBI,"MBIA, Inc.",Finance,Property-Casualty Insurers
MFIN,Medallion Financial Corp.,Finance,Finance: Consumer Services
MDLY,Medley Management Inc.,Finance,Investment Managers
MBWM,Mercantile Bank Corporation,Finance,Major Banks
MCY,Mercury General Corporation,Finance,Property-Casualty Insurers
EBSB,"Meridian Bancorp, Inc.",Finance,Major Banks
IPB,"Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate",Finance,Finance: Consumer Services
PIY,"Merrill Lynch Depositor, Inc.",Finance,Finance: Consumer Services
CASH,"Meta Financial Group, Inc.",Finance,Savings Institutions
MET,"MetLife, Inc.",Finance,Life Insurance
MTG,MGIC Investment Corporation,Finance,Property-Casualty Insurers
MPB,Mid Penn Bancorp,Finance,Major Banks
MBCN,Middlefield Banc Corp.,Finance,Major Banks
MSVB,"Mid-Southern Bancorp, Inc.",Finance,Savings Institutions
MOFG,"MidWestOne Financial Group, Inc.",Finance,Major Banks
MUFG,Mitsubishi UFJ Financial Group Inc,Finance,Commercial Banks
MFG,"Mizuho Financial Group, Inc.",Finance,Major Banks
MMAC,"MMA Capital Holdings, Inc.",Finance,Real Estate
MC,Moelis & Company,Finance,Investment Managers
MCO,Moody&#39;s Corporation,Finance,Finance: Consumer Services
MS,Morgan Stanley,Finance,Investment Bankers/Brokers/Service
MORN,"Morningstar, Inc.",Finance,Investment Managers
COOP,Mr. Cooper Group Inc.,Finance,Finance: Consumer Services
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,Finance,Finance: Consumer Services
MSBF,MSB Financial Corp.,Finance,Savings Institutions
MFSF,MutualFirst Financial Inc.,Finance,Major Banks
MVBF,MVB Financial Corp.,Finance,Major Banks
NTP,Nam Tai Property Inc.,Finance,Real Estate
NDAQ,"Nasdaq, Inc.",Finance,Investment Bankers/Brokers/Service
NBHC,National Bank Holdings Corporation,Finance,Major Banks
NKSH,"National Bankshares, Inc.",Finance,Major Banks
NGHC,National General Holdings Corp,Finance,Property-Casualty Insurers
NGHCP,National General Holdings Corp,Finance,Property-Casualty Insurers
NHLD,National Holdings Corporation,Finance,Investment Bankers/Brokers/Service
NSEC,"National Security Group, Inc.",Finance,Life Insurance
NWLI,"National Western Life Group, Inc.",Finance,Life Insurance
JSM,Navient Corporation,Finance,Finance: Consumer Services
NAVI,Navient Corporation,Finance,Investment Bankers/Brokers/Service
NBTB,NBT Bancorp Inc.,Finance,Major Banks
NNI,"Nelnet, Inc.",Finance,Finance: Consumer Services
UEPS,"Net 1 UEPS Technologies, Inc.",Finance,Investment Bankers/Brokers/Service
NPA,New Providence Acquisition Corp.,Finance,Business Services
NYCB,"New York Community Bancorp, Inc.",Finance,Banks
NICK,"Nicholas Financial, Inc.",Finance,Finance Companies
NCBS,Nicolet Bankshares Inc.,Finance,Major Banks
NMIH,NMI Holdings Inc,Finance,Property-Casualty Insurers
NOAH,Noah Holdings Ltd.,Finance,Investment Managers
NMR,Nomura Holdings Inc ADR,Finance,Investment Bankers/Brokers/Service
NBN,Northeast Bank,Finance,Major Banks
NTRS,Northern Trust Corporation,Finance,Major Banks
NFBK,"Northfield Bancorp, Inc.",Finance,Savings Institutions
NRIM,Northrim BanCorp Inc,Finance,Savings Institutions
NWBI,"Northwest Bancshares, Inc.",Finance,Major Banks
NWFL,Norwood Financial Corp.,Finance,Major Banks
OVLY,Oak Valley Bancorp (CA),Finance,Major Banks
OAC,Oaktree Acquisition Corp.,Finance,Business Services
OCFC,OceanFirst Financial Corp.,Finance,Savings Institutions
OFED,Oconee Federal Financial Corp.,Finance,Savings Institutions
OCN,Ocwen Financial Corporation,Finance,Finance: Consumer Services
OPI,Office Properties Income Trust,Finance,Real Estate
OFG,OFG Bancorp,Finance,Major Banks
OFG^A,OFG Bancorp,Finance,Major Banks
OVBC,Ohio Valley Banc Corp.,Finance,Major Banks
ONB,Old National Bancorp,Finance,Major Banks
OPOF,Old Point Financial Corporation,Finance,Major Banks
ORI,Old Republic International Corporation,Finance,Property-Casualty Insurers
OSBC,"Old Second Bancorp, Inc.",Finance,Major Banks
OSBCP,"Old Second Bancorp, Inc.",Finance,Major Banks
ONDK,"On Deck Capital, Inc.",Finance,Finance: Consumer Services
OMF,"OneMain Holdings, Inc.",Finance,Finance: Consumer Services
OPBK,OP Bancorp,Finance,Major Banks
OPY,"Oppenheimer Holdings, Inc.",Finance,Investment Bankers/Brokers/Service
OBAS,Optibase Ltd.,Finance,Real Estate
OPHC,"OptimumBank Holdings, Inc.",Finance,Major Banks
IX,Orix Corp Ads,Finance,Diversified Financial Services
ORRF,Orrstown Financial Services Inc,Finance,Major Banks
OTTW,"Ottawa Bancorp, Inc.",Finance,Savings Institutions
OXBR,Oxbridge Re Holdings Limited,Finance,Property-Casualty Insurers
PMBC,Pacific Mercantile Bancorp,Finance,Major Banks
PPBI,Pacific Premier Bancorp Inc,Finance,Major Banks
PACW,PacWest Bancorp,Finance,Major Banks
PRK,Park National Corporation,Finance,Major Banks
PKBK,"Parke Bancorp, Inc.",Finance,Major Banks
PBHC,"Pathfinder Bancorp, Inc.",Finance,Major Banks
PNBK,Patriot National Bancorp Inc.,Finance,Major Banks
PBBI,"PB Bancorp, Inc.",Finance,Savings Institutions
PCB,PCB Bancorp,Finance,Major Banks
PGC,Peapack-Gladstone Financial Corporation,Finance,Commercial Banks
PWOD,"Penns Woods Bancorp, Inc.",Finance,Major Banks
PFSI,"PennyMac Financial Services, Inc.",Finance,Finance: Consumer Services
PEBO,Peoples Bancorp Inc.,Finance,Major Banks
PEBK,"Peoples Bancorp of North Carolina, Inc.",Finance,Major Banks
PFIS,Peoples Financial Services Corp. ,Finance,Major Banks
PBCT,"People&#39;s United Financial, Inc.",Finance,Savings Institutions
PUB,People&#39;s Utah Bancorp,Finance,Major Banks
PICO,PICO Holdings Inc.,Finance,Real Estate
PNFP,"Pinnacle Financial Partners, Inc.",Finance,Major Banks
PIC,Pivotal Investment Corporation II,Finance,Business Services
PJT,PJT Partners Inc.,Finance,Investment Managers
PLBC,Plumas Bancorp,Finance,Finance Companies
PNC,"PNC Financial Services Group, Inc. (The)",Finance,Major Banks
BPOP,"Popular, Inc.",Finance,Major Banks
BPOPM,"Popular, Inc.",Finance,Major Banks
BPOPN,"Popular, Inc.",Finance,Major Banks
PYS,PPlus Trust,Finance,Finance: Consumer Services
PYT,PPlus Trust,Finance,Finance: Consumer Services
PRAA,"PRA Group, Inc.",Finance,Finance: Consumer Services
PFBI,"Premier Financial Bancorp, Inc.",Finance,Major Banks
PRI,"Primerica, Inc.",Finance,Life Insurance
PFG,Principal Financial Group Inc,Finance,Accident &Health Insurance
PRA,ProAssurance Corporation,Finance,Property-Casualty Insurers
PGR,Progressive Corporation (The),Finance,Property-Casualty Insurers
PB,"Prosperity Bancshares, Inc.",Finance,Major Banks
PTVCA,Protective Insurance Corporation,Finance,Property-Casualty Insurers
PTVCB,Protective Insurance Corporation,Finance,Property-Casualty Insurers
PROV,"Provident Financial Holdings, Inc.",Finance,Savings Institutions
PFS,"Provident Financial Services, Inc",Finance,Savings Institutions
PBIP,"Prudential Bancorp, Inc.",Finance,Banks
PJH,"Prudential Financial, Inc.",Finance,Life Insurance
PRH,"Prudential Financial, Inc.",Finance,Life Insurance
PRU,"Prudential Financial, Inc.",Finance,Life Insurance
PUK,Prudential Public Limited Company,Finance,Life Insurance
PZN,Pzena Investment Management Inc,Finance,Investment Managers
QCRH,"QCR Holdings, Inc.",Finance,Major Banks
RDN,Radian Group Inc.,Finance,Property-Casualty Insurers
RJF,"Raymond James Financial, Inc.",Finance,Investment Bankers/Brokers/Service
RMAX,"RE/MAX Holdings, Inc.",Finance,Real Estate
RLGY,Realogy Holdings Corp.,Finance,Real Estate
RM,Regional Management Corp.,Finance,Finance: Consumer Services
RF,Regions Financial Corporation,Finance,Major Banks
RGA,"Reinsurance Group of America, Incorporated",Finance,Life Insurance
RZA,"Reinsurance Group of America, Incorporated",Finance,Life Insurance
RBNC,"Reliant Bancorp, Inc.",Finance,Major Banks
RNR,RenaissanceRe Holdings Ltd.,Finance,Property-Casualty Insurers
RNST,Renasant Corporation,Finance,Major Banks
RPLA,Replay Acquisition Corp.,Finance,Business Services
RBCAA,"Republic Bancorp, Inc.",Finance,Major Banks
FRBK,"Republic First Bancorp, Inc.",Finance,Major Banks
RVSB,Riverview Bancorp Inc,Finance,Savings Institutions
RIVE,Riverview Financial Corporation,Finance,Major Banks
RLI,RLI Corp.,Finance,Property-Casualty Insurers
RMG,RMG Acquisition Corp.,Finance,Business Services
ROL,"Rollins, Inc.",Finance,Diversified Commercial Services
RY,Royal Bank Of Canada,Finance,Commercial Banks
RBS,Royal Bank Scotland plc (The),Finance,Commercial Banks
SPGI,S&P Global Inc.,Finance,Finance: Consumer Services
STBA,"S&T Bancorp, Inc.",Finance,Major Banks
SFE,"Safeguard Scientifics, Inc.",Finance,Finance/Investors Services
SAFT,"Safety Insurance Group, Inc.",Finance,Property-Casualty Insurers
SAL,"Salisbury Bancorp, Inc.",Finance,Savings Institutions
SASR,"Sandy Spring Bancorp, Inc.",Finance,Major Banks
SC,Santander Consumer USA Holdings Inc.,Finance,Finance: Consumer Services
SBFG,"SB Financial Group, Inc.",Finance,Major Banks
SBBX,SB One Bancorp,Finance,Major Banks
SCU,"Sculptor Capital Management, Inc.",Finance,Investment Managers
SEB,Seaboard Corporation,Finance,Investment Bankers/Brokers/Service
SBCF,Seacoast Banking Corporation of Florida,Finance,Major Banks
SNFCA,Security National Financial Corporation,Finance,Finance: Consumer Services
SEIC,SEI Investments Company,Finance,Investment Bankers/Brokers/Service
JBN,Select Asset Inc.,Finance,Finance: Consumer Services
JBR,Select Asset Inc.,Finance,Finance: Consumer Services
SLCT,"Select Bancorp, Inc.",Finance,Major Banks
SIGI,"Selective Insurance Group, Inc.",Finance,Property-Casualty Insurers
SFBS,"ServisFirst Bancshares, Inc.",Finance,Major Banks
SVBI,Severn Bancorp Inc,Finance,Major Banks
SHG,Shinhan Financial Group Co Ltd,Finance,Major Banks
SHBI,Shore Bancshares Inc,Finance,Major Banks
SIEB,Siebert Financial Corp.,Finance,Investment Bankers/Brokers/Service
BSRR,Sierra Bancorp,Finance,Major Banks
SBNY,Signature Bank,Finance,Major Banks
SAMG,Silvercrest Asset Management Group Inc.,Finance,Investment Managers
SFNC,Simmons First National Corporation,Finance,Major Banks
SG,"Sirius International Insurance Group, Ltd.",Finance,Property-Casualty Insurers
SLM,SLM Corporation,Finance,Finance: Consumer Services
SLMBP,SLM Corporation,Finance,Finance: Consumer Services
SMBK,"SmartFinancial, Inc.",Finance,Major Banks
SFBC,"Sound Financial Bancorp, Inc.",Finance,Savings Institutions
SPFI,"South Plains Financial, Inc.",Finance,Major Banks
SSB,South State Corporation,Finance,Major Banks
SFST,"Southern First Bancshares, Inc.",Finance,Major Banks
SMBC,"Southern Missouri Bancorp, Inc.",Finance,Banks
SONA,"Southern National Bancorp of Virginia, Inc.",Finance,Major Banks
SBSI,"Southside Bancshares, Inc.",Finance,Major Banks
SGB,Southwest Georgia Financial Corporation,Finance,Major Banks
STND,Standard AVB Financial Corp.,Finance,Major Banks
STFC,State Auto Financial Corporation,Finance,Property-Casualty Insurers
STT,State Street Corporation,Finance,Major Banks
STL,Sterling Bancorp,Finance,Major Banks
STL^A,Sterling Bancorp,Finance,Major Banks
SBT,"Sterling Bancorp, Inc.",Finance,Savings Institutions
STC,Stewart Information Services Corporation,Finance,Specialty Insurers
SF,Stifel Financial Corporation,Finance,Investment Bankers/Brokers/Service
SF^A,Stifel Financial Corporation,Finance,Investment Bankers/Brokers/Service
SYBT,"Stock Yards Bancorp, Inc.",Finance,Major Banks
GJH,STRATS Trust,Finance,Finance: Consumer Services
GJS,STRATS Trust,Finance,Finance: Consumer Services
GJO,STRATS Trust,Finance,Finance: Consumer Services
SMFG,Sumitomo Mitsui Financial Group Inc,Finance,Commercial Banks
SMMF,"Summit Financial Group, Inc.",Finance,Major Banks
SLF,Sun Life Financial Inc.,Finance,Life Insurance
SIVB,SVB Financial Group,Finance,Major Banks
SBE,Switchback Energy Acquisition Corporation,Finance,Business Services
SWKH,SWK Holdings Corporation,Finance,Diversified Financial Services
SYF,Synchrony Financial,Finance,Finance: Consumer Services
SNV,Synovus Financial Corp.,Finance,Major Banks
GJT,"Synthetic Fixed-Income Securities, Inc.",Finance,Finance: Consumer Services
TROW,"T. Rowe Price Group, Inc.",Finance,Investment Bankers/Brokers/Service
TCF,TCF Financial Corporation,Finance,Major Banks
AMTD,TD Ameritrade Holding Corporation,Finance,Investment Bankers/Brokers/Service
TRC,Tejon Ranch Co,Finance,Real Estate
TRNO,Terreno Realty Corporation,Finance,Real Estate
TBNK,Territorial Bancorp Inc.,Finance,Savings Institutions
TCBI,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TFSL,TFS Financial Corporation,Finance,Savings Institutions
TBBK,"The Bancorp, Inc.",Finance,Major Banks
BK,The Bank Of New York Mellon Corporation ,Finance,Major Banks
BX,The Blackstone Group Inc.,Finance,Investment Managers
CG,The Carlyle Group Inc.,Finance,Investment Managers
SCHW,The Charles Schwab Corporation,Finance,Investment Bankers/Brokers/Service
TCFC,The Community Financial Corporation,Finance,Major Banks
FBMS,"The First Bancshares, Inc.",Finance,Major Banks
FLIC,The First of Long Island Corporation,Finance,Major Banks
THG,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers
THGA,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers
TRV,"The Travelers Companies, Inc.",Finance,Property-Casualty Insurers
TPRE,Third Point Reinsurance Ltd.,Finance,Property-Casualty Insurers
TSBK,"Timberland Bancorp, Inc.",Finance,Banks
TIPT,Tiptree Inc.,Finance,Property-Casualty Insurers
TMP,Tompkins Financial Corporation,Finance,Major Banks
TD,Toronto Dominion Bank (The),Finance,Commercial Banks
TCBK,TriCo Bancshares,Finance,Major Banks
GTS,Triple-S Management Corporation,Finance,Accident &Health Insurance
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks
TFC,Truist Financial Corporation,Finance,Major Banks
TRST,TrustCo Bank Corp NY,Finance,Major Banks
TRMK,Trustmark Corporation,Finance,Major Banks
USB,U.S. Bancorp,Finance,Major Banks
USB^A,U.S. Bancorp,Finance,Major Banks
GROW,"U.S. Global Investors, Inc.",Finance,Investment Managers
UBS,UBS AG,Finance,Major Banks
UMBF,UMB Financial Corporation,Finance,Major Banks
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions
UNAM,Unico American Corporation,Finance,Property-Casualty Insurers
UNB,"Union Bankshares, Inc.",Finance,Major Banks
UBCP,"United Bancorp, Inc.",Finance,Major Banks
UBOH,"United Bancshares, Inc.",Finance,Major Banks
UBSI,"United Bankshares, Inc.",Finance,Major Banks
UCBI,"United Community Banks, Inc.",Finance,Major Banks
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers
UBFO,United Security Bancshares,Finance,Major Banks
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Finance,Property-Casualty Insurers
UVSP,Univest Financial Corporation,Finance,Major Banks
UNM,Unum Group,Finance,Accident &Health Insurance
UE,Urban Edge Properties,Finance,Real Estate
USIO,"Usio, Inc.",Finance,Investment Bankers/Brokers/Service
VLY,Valley National Bancorp,Finance,Major Banks
VALU,"Value Line, Inc.",Finance,Investment Managers
VEL,"Velocity Financial, Inc.",Finance,Finance: Consumer Services
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks
VBFC,Village Bank and Trust Financial Corp.,Finance,Major Banks
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers
VOYA,"Voya Financial, Inc.",Finance,Life Insurance
WRB,W.R. Berkley Corporation,Finance,Property-Casualty Insurers
WDR,"Waddell & Reed Financial, Inc.",Finance,Investment Bankers/Brokers/Service
WD,"Walker & Dunlop, Inc.",Finance,Finance: Consumer Services
WAFD,"Washington Federal, Inc.",Finance,Major Banks
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions
WBS,Webster Financial Corporation,Finance,Major Banks
WEI,Weidai Ltd.,Finance,Finance: Consumer Services
WEBK,"Wellesley Bancorp, Inc.",Finance,Banks
WFC,Wells Fargo & Company,Finance,Major Banks
WSBC,"WesBanco, Inc.",Finance,Major Banks
WTBA,West Bancorporation,Finance,Major Banks
WABC,Westamerica Bancorporation,Finance,Major Banks
WAL,Western Alliance Bancorporation,Finance,Major Banks
WNEB,"Western New England Bancorp, Inc.",Finance,Savings Institutions
WBK,Westpac Banking Corporation,Finance,Commercial Banks
WHG,Westwood Holdings Group Inc,Finance,Investment Managers
WTM,"White Mountains Insurance Group, Ltd.",Finance,Property-Casualty Insurers
WLTW,Willis Towers Watson Public Limited Company,Finance,Specialty Insurers
WINS,Wins Finance Holdings Inc.,Finance,Finance: Consumer Services
WTFC,Wintrust Financial Corporation,Finance,Major Banks
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service
WF,Woori Bank,Finance,Commercial Banks
WRLD,World Acceptance Corporation,Finance,Finance: Consumer Services
WSFS,WSFS Financial Corporation,Finance,Major Banks
WVFC,WVS Financial Corp.,Finance,Banks
YIN,Yintech Investment Holdings Limited,Finance,Investment Bankers/Brokers/Service
ZION,Zions Bancorporation N.A.,Finance,Major Banks
ZIONN,Zions Bancorporation N.A.,Finance,Major Banks
ZIONP,Zions Bancorporation N.A.,Finance,Major Banks
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Services,Other Specialty Stores
WBAI,500.com Limited,Consumer Services,Services-Misc. Amusement & Recreation
AHC,A.H. Belo Corporation,Consumer Services,Newspapers/Magazines
ANF,Abercrombie & Fitch Company,Consumer Services,Clothing/Shoe/Accessory Stores
AKR,Acadia Realty Trust,Consumer Services,Real Estate Investment Trusts
ATV,"Acorn International, Inc.",Consumer Services,Other Specialty Stores
AEY,"ADDvantage Technologies Group, Inc.",Consumer Services,Office Equipment/Supplies/Services
ATGE,Adtalem Global Education Inc.,Consumer Services,Other Consumer Services
AAP,Advance Auto Parts Inc,Consumer Services,Other Specialty Stores
ACM,AECOM,Consumer Services,Military/Government/Technical
AGNC,AGNC Investment Corp.,Consumer Services,Real Estate Investment Trusts
ADC,Agree Realty Corporation,Consumer Services,Real Estate Investment Trusts
ALEX,"Alexander & Baldwin, Inc.",Consumer Services,Real Estate Investment Trusts
ALX,"Alexander&#39;s, Inc.",Consumer Services,Real Estate Investment Trusts
ARE,"Alexandria Real Estate Equities, Inc.",Consumer Services,Real Estate Investment Trusts
ALLE,Allegion plc,Consumer Services,Diversified Commercial Services
ASPS,Altisource Portfolio Solutions S.A.,Consumer Services,Other Consumer Services
AMZN,"Amazon.com, Inc.",Consumer Services,Catalog/Specialty Distribution
AMC,"AMC Entertainment Holdings, Inc.",Consumer Services,Movies/Entertainment
AMCX,AMC Networks Inc.,Consumer Services,Television Services
UHAL,Amerco,Consumer Services,Rental/Leasing Companies
AAT,"American Assets Trust, Inc.",Consumer Services,Real Estate Investment Trusts
ACC,American Campus Communities Inc,Consumer Services,Real Estate Investment Trusts
AEO,"American Eagle Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
AMH,American Homes 4 Rent,Consumer Services,Real Estate Investment Trusts
APEI,"American Public Education, Inc.",Consumer Services,Other Consumer Services
AMT,American Tower Corporation (REIT),Consumer Services,Real Estate Investment Trusts
AXR,AMREP Corporation,Consumer Services,Newspapers/Magazines
ANGI,ANGI Homeservices Inc.,Consumer Services,Advertising
NLY,Annaly Capital Management Inc,Consumer Services,Real Estate Investment Trusts
ANH,Anworth Mortgage Asset  Corporation,Consumer Services,Real Estate Investment Trusts
AIV,Apartment Investment and Management Company,Consumer Services,Real Estate Investment Trusts
ARI,Apollo Commercial Real Estate Finance,Consumer Services,Real Estate Investment Trusts
AMEH,"Apollo Medical Holdings, Inc.",Consumer Services,Professional Services
APDN,"Applied DNA Sciences, Inc.",Consumer Services,Other Consumer Services
ARMK,Aramark,Consumer Services,Restaurants
ABR,Arbor Realty Trust,Consumer Services,Real Estate Investment Trusts
ARC,"ARC Document Solutions, Inc.",Consumer Services,Professional Services
ARCO,Arcos Dorados Holdings Inc.,Consumer Services,Restaurants
ACRE,Ares Commercial Real Estate Corporation,Consumer Services,Real Estate Investment Trusts
ARKR,Ark Restaurants Corp.,Consumer Services,Restaurants
AI,Arlington Asset Investment Corp,Consumer Services,Real Estate Investment Trusts
